step, energy
55305.0,-1025.907044
55306.0,-1025.907044
55307.0,-1025.907044
55308.0,-1025.907044
55309.0,-1025.907044
55310.0,-1027.293338
55311.0,-1027.293338
55312.0,-1027.293338
55313.0,-1027.293338
55314.0,-1027.293338
55315.0,-1027.293338
55316.0,-1027.293338
55317.0,-1027.293338
55318.0,-1027.293338
55319.0,-1027.293338
55320.0,-1027.293338
55321.0,-1027.293338
55322.0,-1027.293338
55323.0,-1027.293338
55324.0,-1027.293338
55325.0,-1027.293338
55326.0,-1027.293338
55327.0,-1027.293338
55328.0,-1027.293338
55329.0,-1025.955057
55330.0,-1025.955057
55331.0,-1025.955057
55332.0,-1025.955057
55333.0,-1025.955057
55334.0,-1025.955057
55335.0,-1025.955057
55336.0,-1025.955057
55337.0,-1025.955057
55338.0,-1025.955057
55339.0,-1027.341351
55340.0,-1027.341351
55341.0,-1027.341351
55342.0,-1026.603664
55343.0,-1026.603664
55344.0,-1026.603664
55345.0,-1026.603664
55346.0,-1026.603664
55347.0,-1026.603664
55348.0,-1026.603664
55349.0,-1026.603664
55350.0,-1026.603664
55351.0,-1026.603664
55352.0,-1026.603664
55353.0,-1026.603664
55354.0,-1026.603664
55355.0,-1026.603664
55356.0,-1026.603664
55357.0,-1026.44507
55358.0,-1027.783351
55359.0,-1027.783351
55360.0,-1027.783351
55361.0,-1027.783351
55362.0,-1027.783351
55363.0,-1027.783351
55364.0,-1027.783351
55365.0,-1027.783351
55366.0,-1027.783351
55367.0,-1027.783351
55368.0,-1027.783351
55369.0,-1027.783351
55370.0,-1027.783351
55371.0,-1027.783351
55372.0,-1027.783351
55373.0,-1027.783351
55374.0,-1027.783351
55375.0,-1027.783351
55376.0,-1027.783351
55377.0,-1027.783351
55378.0,-1027.783351
55379.0,-1027.783351
55380.0,-1027.783351
55381.0,-1027.783351
55382.0,-1027.783351
55383.0,-1027.783351
55384.0,-1027.783351
55385.0,-1028.783229
55386.0,-1028.783229
55387.0,-1028.783229
55388.0,-1028.783229
55389.0,-1028.783229
55390.0,-1028.783229
55391.0,-1028.783229
55392.0,-1028.584071
55393.0,-1028.584071
55394.0,-1028.584071
55395.0,-1028.584071
55396.0,-1028.584071
55397.0,-1028.656081
55398.0,-1028.656081
55399.0,-1028.455132
55400.0,-1028.455132
55401.0,-1028.455132
55402.0,-1028.455132
55403.0,-1028.455132
55404.0,-1028.455132
55405.0,-1028.455132
55406.0,-1028.455132
55407.0,-1028.455132
55408.0,-1028.455132
55409.0,-1028.455132
55410.0,-1028.455132
55411.0,-1028.455132
55412.0,-1028.455132
55413.0,-1028.455132
55414.0,-1028.455132
55415.0,-1028.484594
55416.0,-1028.683752
55417.0,-1028.683752
55418.0,-1029.908699
55419.0,-1031.907135
55420.0,-1031.907135
55421.0,-1031.907135
55422.0,-1031.907135
55423.0,-1031.907135
55424.0,-1031.907135
55425.0,-1031.907135
55426.0,-1032.083
55427.0,-1032.083
55428.0,-1032.083
55429.0,-1032.083
55430.0,-1032.083
55431.0,-1032.083
55432.0,-1032.083
55433.0,-1031.907135
55434.0,-1031.907135
55435.0,-1031.907135
55436.0,-1031.907135
55437.0,-1031.907135
55438.0,-1031.907135
55439.0,-1031.907135
55440.0,-1031.907135
55441.0,-1031.907135
55442.0,-1031.907135
55443.0,-1030.520841
55444.0,-1030.520841
55445.0,-1027.612483
55446.0,-1027.612483
55447.0,-1027.612483
55448.0,-1027.612483
55449.0,-1026.431326
55450.0,-1026.431326
55451.0,-1026.431326
55452.0,-1025.737863
55453.0,-1025.737863
55454.0,-1025.667333
55455.0,-1025.667333
55456.0,-1025.667333
55457.0,-1025.667333
55458.0,-1025.843198
55459.0,-1025.843198
55460.0,-1025.843198
55461.0,-1025.843198
55462.0,-1022.859066
55463.0,-1022.859066
55464.0,-1022.859066
55465.0,-1022.859066
55466.0,-1022.859066
55467.0,-1022.859066
55468.0,-1022.859066
55469.0,-1022.859066
55470.0,-1022.859066
55471.0,-1022.859066
55472.0,-1022.859066
55473.0,-1021.472772
55474.0,-1024.38113
55475.0,-1024.38113
55476.0,-1023.25922
55477.0,-1023.25922
55478.0,-1022.566073
55479.0,-1022.566073
55480.0,-1022.566073
55481.0,-1022.566073
55482.0,-1022.566073
55483.0,-1022.566073
55484.0,-1022.566073
55485.0,-1022.566073
55486.0,-1022.724667
55487.0,-1022.724667
55488.0,-1022.724667
55489.0,-1022.724667
55490.0,-1022.724667
55491.0,-1023.846577
55492.0,-1023.846577
55493.0,-1023.846577
55494.0,-1023.846577
55495.0,-1023.846577
55496.0,-1023.846577
55497.0,-1023.846577
55498.0,-1023.846577
55499.0,-1023.846577
55500.0,-1023.846577
55501.0,-1023.846577
55502.0,-1023.846577
55503.0,-1023.846577
55504.0,-1023.846577
55505.0,-1023.846577
55506.0,-1023.846577
55507.0,-1023.846577
55508.0,-1023.846577
55509.0,-1023.846577
55510.0,-1022.460283
55511.0,-1022.460283
55512.0,-1022.460283
55513.0,-1022.460283
55514.0,-1022.460283
55515.0,-1022.460283
55516.0,-1022.460283
55517.0,-1022.460283
55518.0,-1023.846577
55519.0,-1023.846577
55520.0,-1023.846577
55521.0,-1023.846577
55522.0,-1023.846577
55523.0,-1023.846577
55524.0,-1023.846577
55525.0,-1023.15343
55526.0,-1023.15343
55527.0,-1021.767136
55528.0,-1021.767136
55529.0,-1021.968085
55530.0,-1021.274938
55531.0,-1021.274938
55532.0,-1021.274938
55533.0,-1022.456095
55534.0,-1022.456095
55535.0,-1022.456095
55536.0,-1022.456095
55537.0,-1022.456095
55538.0,-1022.456095
55539.0,-1022.456095
55540.0,-1022.456095
55541.0,-1022.456095
55542.0,-1022.456095
55543.0,-1022.456095
55544.0,-1022.456095
55545.0,-1022.456095
55546.0,-1022.456095
55547.0,-1022.456095
55548.0,-1022.456095
55549.0,-1022.456095
55550.0,-1022.456095
55551.0,-1023.74797
55552.0,-1023.74797
55553.0,-1023.74797
55554.0,-1023.74797
55555.0,-1023.74797
55556.0,-1023.74797
55557.0,-1023.74797
55558.0,-1023.74797
55559.0,-1023.74797
55560.0,-1023.74797
55561.0,-1023.74797
55562.0,-1023.74797
55563.0,-1023.74797
55564.0,-1023.74797
55565.0,-1025.134264
55566.0,-1025.134264
55567.0,-1025.134264
55568.0,-1025.134264
55569.0,-1025.134264
55570.0,-1025.134264
55571.0,-1025.134264
55572.0,-1025.134264
55573.0,-1025.134264
55574.0,-1025.134264
55575.0,-1025.134264
55576.0,-1025.134264
55577.0,-1025.134264
55578.0,-1024.381516
55579.0,-1024.381516
55580.0,-1024.381516
55581.0,-1024.381516
55582.0,-1025.478205
55583.0,-1025.478205
55584.0,-1025.548735
55585.0,-1025.349577
55586.0,-1024.252888
55587.0,-1024.252888
55588.0,-1024.252888
55589.0,-1024.252888
55590.0,-1024.252888
55591.0,-1024.252888
55592.0,-1024.252888
55593.0,-1025.26175
55594.0,-1025.26175
55595.0,-1025.26175
55596.0,-1025.26175
55597.0,-1025.460908
55598.0,-1025.460908
55599.0,-1025.460908
55600.0,-1025.460908
55601.0,-1025.460908
55602.0,-1025.460908
55603.0,-1025.460908
55604.0,-1025.460908
55605.0,-1025.460908
55606.0,-1025.460908
55607.0,-1025.460908
55608.0,-1025.460908
55609.0,-1024.417447
55610.0,-1024.417447
55611.0,-1024.417447
55612.0,-1024.417447
55613.0,-1024.417447
55614.0,-1024.417447
55615.0,-1024.417447
55616.0,-1024.417447
55617.0,-1024.417447
55618.0,-1024.417447
55619.0,-1024.417447
55620.0,-1022.582897
55621.0,-1022.582897
55622.0,-1022.582897
55623.0,-1022.062686
55624.0,-1022.062686
55625.0,-1022.062686
55626.0,-1022.062686
55627.0,-1022.062686
55628.0,-1022.062686
55629.0,-1022.062686
55630.0,-1022.062686
55631.0,-1022.062686
55632.0,-1022.062686
55633.0,-1022.062686
55634.0,-1022.062686
55635.0,-1022.062686
55636.0,-1022.062686
55637.0,-1022.062686
55638.0,-1022.062686
55639.0,-1022.062686
55640.0,-1022.062686
55641.0,-1022.062686
55642.0,-1022.062686
55643.0,-1022.062686
55644.0,-1022.062686
55645.0,-1022.062686
55646.0,-1022.062686
55647.0,-1022.062686
55648.0,-1022.062686
55649.0,-1022.062686
55650.0,-1022.062686
55651.0,-1022.062686
55652.0,-1022.062686
55653.0,-1022.062686
55654.0,-1022.062686
55655.0,-1022.755833
55656.0,-1021.369539
55657.0,-1021.369539
55658.0,-1021.369539
55659.0,-1021.369539
55660.0,-1021.369539
55661.0,-1021.369539
55662.0,-1020.088952
55663.0,-1020.088952
55664.0,-1019.930358
55665.0,-1020.948517
55666.0,-1020.948517
55667.0,-1020.948517
55668.0,-1020.948517
55669.0,-1020.948517
55670.0,-1020.747568
55671.0,-1020.747568
55672.0,-1020.747568
55673.0,-1019.361274
55674.0,-1019.361274
55675.0,-1019.361274
55676.0,-1019.361274
55677.0,-1019.361274
55678.0,-1019.361274
55679.0,-1017.97498
55680.0,-1017.97498
55681.0,-1017.97498
55682.0,-1017.97498
55683.0,-1017.97498
55684.0,-1017.97498
55685.0,-1017.97498
55686.0,-1017.97498
55687.0,-1017.97498
55688.0,-1018.668127
55689.0,-1018.668127
55690.0,-1018.668127
55691.0,-1018.668127
55692.0,-1018.668127
55693.0,-1017.281833
55694.0,-1017.281833
55695.0,-1017.281833
55696.0,-1017.281833
55697.0,-1017.281833
55698.0,-1017.281833
55699.0,-1017.281833
55700.0,-1017.281833
55701.0,-1017.281833
55702.0,-1017.281833
55703.0,-1017.281833
55704.0,-1017.281833
55705.0,-1017.281833
55706.0,-1017.281833
55707.0,-1017.281833
55708.0,-1017.860962
55709.0,-1017.860962
55710.0,-1017.860962
55711.0,-1017.860962
55712.0,-1018.019556
55713.0,-1018.019556
55714.0,-1018.019556
55715.0,-1018.019556
55716.0,-1018.019556
55717.0,-1018.019556
55718.0,-1018.019556
55719.0,-1018.019556
55720.0,-1018.019556
55721.0,-1018.019556
55722.0,-1018.019556
55723.0,-1018.019556
55724.0,-1018.019556
55725.0,-1018.019556
55726.0,-1018.019556
55727.0,-1018.019556
55728.0,-1018.019556
55729.0,-1018.019556
55730.0,-1018.019556
55731.0,-1018.019556
55732.0,-1018.019556
55733.0,-1018.019556
55734.0,-1018.019556
55735.0,-1017.134488
55736.0,-1017.827077
55737.0,-1017.827077
55738.0,-1016.818215
55739.0,-1016.818215
55740.0,-1016.818215
55741.0,-1016.619057
55742.0,-1016.619057
55743.0,-1015.92591
55744.0,-1015.92591
55745.0,-1015.92591
55746.0,-1015.92591
55747.0,-1015.92591
55748.0,-1015.92591
55749.0,-1015.92591
55750.0,-1016.619057
55751.0,-1016.619057
55752.0,-1016.619057
55753.0,-1016.619057
55754.0,-1017.411273
55755.0,-1017.411273
55756.0,-1018.10442
55757.0,-1018.10442
55758.0,-1018.10442
55759.0,-1018.10442
55760.0,-1018.10442
55761.0,-1018.10442
55762.0,-1018.10442
55763.0,-1018.10442
55764.0,-1018.10442
55765.0,-1018.10442
55766.0,-1018.10442
55767.0,-1018.10442
55768.0,-1018.10442
55769.0,-1018.10442
55770.0,-1018.10442
55771.0,-1018.10442
55772.0,-1019.490714
55773.0,-1019.490714
55774.0,-1019.490714
55775.0,-1019.490714
55776.0,-1019.490714
55777.0,-1019.490714
55778.0,-1019.490714
55779.0,-1019.490714
55780.0,-1019.490714
55781.0,-1019.490714
55782.0,-1019.490714
55783.0,-1018.10442
55784.0,-1018.10442
55785.0,-1018.10442
55786.0,-1018.10442
55787.0,-1018.10442
55788.0,-1018.10442
55789.0,-1018.10442
55790.0,-1018.10442
55791.0,-1018.10442
55792.0,-1018.10442
55793.0,-1018.10442
55794.0,-1018.03389
55795.0,-1018.03389
55796.0,-1018.03389
55797.0,-1018.03389
55798.0,-1018.03389
55799.0,-1018.03389
55800.0,-1018.03389
55801.0,-1018.03389
55802.0,-1018.03389
55803.0,-1018.03389
55804.0,-1018.03389
55805.0,-1018.03389
55806.0,-1018.03389
55807.0,-1018.03389
55808.0,-1018.03389
55809.0,-1018.03389
55810.0,-1018.03389
55811.0,-1018.03389
55812.0,-1019.420184
55813.0,-1019.420184
55814.0,-1020.781275
55815.0,-1020.781275
55816.0,-1020.781275
55817.0,-1021.708258
55818.0,-1020.321964
55819.0,-1020.321964
55820.0,-1020.321964
55821.0,-1020.321964
55822.0,-1020.321964
55823.0,-1020.321964
55824.0,-1020.521122
55825.0,-1020.521122
55826.0,-1020.521122
55827.0,-1020.521122
55828.0,-1020.521122
55829.0,-1020.521122
55830.0,-1020.521122
55831.0,-1020.521122
55832.0,-1021.103457
55833.0,-1021.103457
55834.0,-1021.103457
55835.0,-1021.103457
55836.0,-1021.103457
55837.0,-1021.988525
55838.0,-1021.988525
55839.0,-1021.988525
55840.0,-1021.988525
55841.0,-1021.612151
55842.0,-1021.612151
55843.0,-1021.612151
55844.0,-1021.612151
55845.0,-1021.612151
55846.0,-1021.612151
55847.0,-1022.998445
55848.0,-1022.998445
55849.0,-1022.998445
55850.0,-1022.998445
55851.0,-1022.998445
55852.0,-1022.998445
55853.0,-1022.998445
55854.0,-1022.998445
55855.0,-1022.998445
55856.0,-1021.745219
55857.0,-1021.745219
55858.0,-1021.745219
55859.0,-1021.745219
55860.0,-1021.745219
55861.0,-1021.745219
55862.0,-1021.745219
55863.0,-1021.745219
55864.0,-1021.745219
55865.0,-1021.546061
55866.0,-1021.546061
55867.0,-1021.546061
55868.0,-1022.238899
55869.0,-1020.852605
55870.0,-1020.852605
55871.0,-1020.852605
55872.0,-1020.852605
55873.0,-1020.852605
55874.0,-1020.852605
55875.0,-1021.051763
55876.0,-1021.051763
55877.0,-1019.665469
55878.0,-1019.665469
55879.0,-1018.873253
55880.0,-1018.873253
55881.0,-1018.873253
55882.0,-1018.873253
55883.0,-1018.873253
55884.0,-1018.873253
55885.0,-1018.873253
55886.0,-1018.873253
55887.0,-1018.873253
55888.0,-1018.873253
55889.0,-1018.873253
55890.0,-1018.873253
55891.0,-1020.259547
55892.0,-1020.259547
55893.0,-1021.051763
55894.0,-1021.051763
55895.0,-1021.051763
55896.0,-1021.051763
55897.0,-1021.051763
55898.0,-1021.051763
55899.0,-1021.051763
55900.0,-1021.051763
55901.0,-1021.051763
55902.0,-1021.051763
55903.0,-1021.051763
55904.0,-1021.051763
55905.0,-1019.665469
55906.0,-1019.665469
55907.0,-1018.279175
55908.0,-1018.279175
55909.0,-1018.279175
55910.0,-1018.279175
55911.0,-1016.892881
55912.0,-1016.892881
55913.0,-1016.892881
55914.0,-1016.892881
55915.0,-1016.892881
55916.0,-1016.892881
55917.0,-1016.892881
55918.0,-1016.892881
55919.0,-1016.892881
55920.0,-1016.892881
55921.0,-1016.892881
55922.0,-1016.892881
55923.0,-1016.892881
55924.0,-1016.892881
55925.0,-1016.892881
55926.0,-1016.200043
55927.0,-1016.200043
55928.0,-1016.200043
55929.0,-1016.200043
55930.0,-1016.200043
55931.0,-1017.585221
55932.0,-1017.585221
55933.0,-1017.585221
55934.0,-1017.585221
55935.0,-1017.585221
55936.0,-1018.971515
55937.0,-1018.971515
55938.0,-1018.971515
55939.0,-1018.971515
55940.0,-1018.971515
55941.0,-1018.971515
55942.0,-1020.357809
55943.0,-1018.971515
55944.0,-1018.971515
55945.0,-1020.464364
55946.0,-1020.464364
55947.0,-1020.464364
55948.0,-1020.464364
55949.0,-1020.464364
55950.0,-1020.464364
55951.0,-1020.464364
55952.0,-1020.464364
55953.0,-1020.464364
55954.0,-1020.464364
55955.0,-1020.464364
55956.0,-1020.464364
55957.0,-1020.464364
55958.0,-1021.850658
55959.0,-1021.850658
55960.0,-1021.850658
55961.0,-1023.103884
55962.0,-1023.103884
55963.0,-1023.103884
55964.0,-1023.103884
55965.0,-1023.103884
55966.0,-1024.490178
55967.0,-1024.490178
55968.0,-1024.490178
55969.0,-1024.490178
55970.0,-1024.490178
55971.0,-1025.876472
55972.0,-1025.876472
55973.0,-1025.876472
55974.0,-1025.356835
55975.0,-1025.356835
55976.0,-1026.743129
55977.0,-1026.743129
55978.0,-1026.743129
55979.0,-1026.743129
55980.0,-1026.743129
55981.0,-1026.743129
55982.0,-1026.743129
55983.0,-1026.856289
55984.0,-1026.856289
55985.0,-1026.856289
55986.0,-1026.856289
55987.0,-1026.856289
55988.0,-1026.856289
55989.0,-1026.856289
55990.0,-1026.856289
55991.0,-1026.856289
55992.0,-1026.856289
55993.0,-1026.856289
55994.0,-1026.856289
55995.0,-1026.856289
55996.0,-1026.856289
55997.0,-1026.856289
55998.0,-1026.856289
55999.0,-1026.856289
56000.0,-1026.856289
56001.0,-1026.856289
56002.0,-1026.856289
56003.0,-1026.856289
56004.0,-1026.856289
56005.0,-1026.743129
56006.0,-1026.743129
56007.0,-1027.297068
56008.0,-1027.297068
56009.0,-1027.297068
56010.0,-1027.297068
56011.0,-1027.297068
56012.0,-1027.297068
56013.0,-1027.297068
56014.0,-1027.297068
56015.0,-1027.297068
56016.0,-1027.297068
56017.0,-1026.415298
56018.0,-1026.415298
56019.0,-1026.415298
56020.0,-1026.415298
56021.0,-1027.297068
56022.0,-1027.297068
56023.0,-1027.297068
56024.0,-1027.297068
56025.0,-1027.297068
56026.0,-1027.297068
56027.0,-1027.297068
56028.0,-1027.297068
56029.0,-1027.297068
56030.0,-1027.297068
56031.0,-1027.297068
56032.0,-1027.297068
56033.0,-1027.297068
56034.0,-1027.297068
56035.0,-1027.297068
56036.0,-1027.297068
56037.0,-1027.297068
56038.0,-1027.297068
56039.0,-1027.297068
56040.0,-1027.297068
56041.0,-1027.297068
56042.0,-1027.297068
56043.0,-1027.297068
56044.0,-1027.297068
56045.0,-1028.683362
56046.0,-1028.683362
56047.0,-1028.683362
56048.0,-1028.683362
56049.0,-1028.683362
56050.0,-1028.683362
56051.0,-1028.683362
56052.0,-1028.683362
56053.0,-1028.683362
56054.0,-1028.683362
56055.0,-1028.683362
56056.0,-1028.683362
56057.0,-1028.683362
56058.0,-1028.683362
56059.0,-1028.683362
56060.0,-1028.683362
56061.0,-1028.683362
56062.0,-1028.683362
56063.0,-1028.683362
56064.0,-1028.683362
56065.0,-1028.683362
56066.0,-1028.683362
56067.0,-1028.683362
56068.0,-1028.683362
56069.0,-1028.683362
56070.0,-1028.683362
56071.0,-1029.726823
56072.0,-1029.726823
56073.0,-1029.726823
56074.0,-1029.726823
56075.0,-1030.405714
56076.0,-1030.405714
56077.0,-1029.362253
56078.0,-1029.362253
56079.0,-1029.362253
56080.0,-1029.362253
56081.0,-1029.362253
56082.0,-1029.362253
56083.0,-1029.362253
56084.0,-1027.975959
56085.0,-1027.975959
56086.0,-1027.975959
56087.0,-1027.975959
56088.0,-1027.975959
56089.0,-1027.975959
56090.0,-1029.362253
56091.0,-1029.362253
56092.0,-1028.001162
56093.0,-1028.001162
56094.0,-1026.614868
56095.0,-1026.614868
56096.0,-1026.614868
56097.0,-1026.614868
56098.0,-1026.614868
56099.0,-1026.614868
56100.0,-1026.614868
56101.0,-1026.614868
56102.0,-1026.614868
56103.0,-1026.614868
56104.0,-1026.614868
56105.0,-1026.614868
56106.0,-1026.614868
56107.0,-1026.614868
56108.0,-1027.975959
56109.0,-1027.975959
56110.0,-1027.975959
56111.0,-1027.975959
56112.0,-1027.975959
56113.0,-1027.975959
56114.0,-1027.975959
56115.0,-1027.975959
56116.0,-1027.975959
56117.0,-1027.975959
56118.0,-1027.975959
56119.0,-1027.975959
56120.0,-1027.975959
56121.0,-1027.975959
56122.0,-1027.975959
56123.0,-1027.975959
56124.0,-1027.975959
56125.0,-1027.975959
56126.0,-1027.975959
56127.0,-1027.975959
56128.0,-1028.473016
56129.0,-1028.473016
56130.0,-1028.473016
56131.0,-1028.473016
56132.0,-1028.473016
56133.0,-1027.086722
56134.0,-1027.086722
56135.0,-1026.589665
56136.0,-1026.589665
56137.0,-1026.589665
56138.0,-1026.589665
56139.0,-1026.589665
56140.0,-1026.589665
56141.0,-1025.436532
56142.0,-1025.436532
56143.0,-1025.436532
56144.0,-1024.115734
56145.0,-1024.115734
56146.0,-1024.115734
56147.0,-1024.115734
56148.0,-1024.115734
56149.0,-1024.115734
56150.0,-1024.115734
56151.0,-1024.115734
56152.0,-1024.115734
56153.0,-1024.115734
56154.0,-1024.115734
56155.0,-1023.422587
56156.0,-1023.422587
56157.0,-1023.422587
56158.0,-1023.422587
56159.0,-1023.422587
56160.0,-1023.535747
56161.0,-1024.922041
56162.0,-1024.922041
56163.0,-1024.922041
56164.0,-1024.922041
56165.0,-1024.922041
56166.0,-1024.922041
56167.0,-1024.922041
56168.0,-1024.922041
56169.0,-1024.922041
56170.0,-1025.298415
56171.0,-1025.298415
56172.0,-1025.298415
56173.0,-1025.298415
56174.0,-1025.185255
56175.0,-1024.986097
56176.0,-1024.986097
56177.0,-1024.986097
56178.0,-1024.986097
56179.0,-1024.29295
56180.0,-1024.29295
56181.0,-1024.29295
56182.0,-1024.29295
56183.0,-1024.29295
56184.0,-1024.29295
56185.0,-1024.29295
56186.0,-1025.389639
56187.0,-1025.389639
56188.0,-1025.389639
56189.0,-1025.389639
56190.0,-1025.389639
56191.0,-1025.389639
56192.0,-1025.389639
56193.0,-1025.389639
56194.0,-1025.389639
56195.0,-1025.389639
56196.0,-1025.389639
56197.0,-1025.389639
56198.0,-1025.389639
56199.0,-1025.389639
56200.0,-1025.389639
56201.0,-1025.389639
56202.0,-1025.389639
56203.0,-1025.389639
56204.0,-1024.003477
56205.0,-1024.003477
56206.0,-1024.003477
56207.0,-1024.003477
56208.0,-1024.003477
56209.0,-1024.003477
56210.0,-1024.003477
56211.0,-1024.003477
56212.0,-1024.003477
56213.0,-1024.003477
56214.0,-1024.003477
56215.0,-1024.003477
56216.0,-1024.003477
56217.0,-1024.003477
56218.0,-1024.003477
56219.0,-1024.003477
56220.0,-1024.003477
56221.0,-1024.003477
56222.0,-1024.500534
56223.0,-1024.500534
56224.0,-1024.500534
56225.0,-1024.500534
56226.0,-1024.500534
56227.0,-1024.500534
56228.0,-1023.807387
56229.0,-1023.807387
56230.0,-1024.006545
56231.0,-1024.006545
56232.0,-1024.006545
56233.0,-1024.006545
56234.0,-1022.620251
56235.0,-1022.620251
56236.0,-1023.315444
56237.0,-1023.315444
56238.0,-1023.315444
56239.0,-1023.315444
56240.0,-1023.315444
56241.0,-1023.315444
56242.0,-1023.315444
56243.0,-1023.315444
56244.0,-1023.315444
56245.0,-1023.315444
56246.0,-1023.315444
56247.0,-1023.315444
56248.0,-1023.315444
56249.0,-1023.315444
56250.0,-1023.315444
56251.0,-1023.315444
56252.0,-1023.315444
56253.0,-1022.761505
56254.0,-1022.761505
56255.0,-1021.834522
56256.0,-1021.834522
56257.0,-1023.220684
56258.0,-1023.220684
56259.0,-1023.220684
56260.0,-1023.220684
56261.0,-1023.220684
56262.0,-1023.220684
56263.0,-1023.220684
56264.0,-1021.83439
56265.0,-1021.83439
56266.0,-1020.448228
56267.0,-1020.448228
56268.0,-1020.448228
56269.0,-1020.448228
56270.0,-1020.448228
56271.0,-1020.448228
56272.0,-1021.141375
56273.0,-1021.141375
56274.0,-1021.141375
56275.0,-1020.96551
56276.0,-1020.96551
56277.0,-1020.96551
56278.0,-1020.96551
56279.0,-1020.96551
56280.0,-1020.96551
56281.0,-1020.96551
56282.0,-1020.96551
56283.0,-1020.96551
56284.0,-1020.96551
56285.0,-1021.519449
56286.0,-1021.519449
56287.0,-1021.519449
56288.0,-1021.519449
56289.0,-1021.519449
56290.0,-1021.519449
56291.0,-1021.519449
56292.0,-1021.519449
56293.0,-1021.519449
56294.0,-1021.519449
56295.0,-1021.519449
56296.0,-1021.519449
56297.0,-1021.519449
56298.0,-1021.519449
56299.0,-1021.519449
56300.0,-1021.519449
56301.0,-1020.840558
56302.0,-1020.840558
56303.0,-1020.840558
56304.0,-1020.840558
56305.0,-1020.840558
56306.0,-1020.840558
56307.0,-1020.840558
56308.0,-1020.840558
56309.0,-1020.840558
56310.0,-1020.840558
56311.0,-1020.840558
56312.0,-1020.840558
56313.0,-1020.840558
56314.0,-1020.840558
56315.0,-1020.840558
56316.0,-1020.840558
56317.0,-1019.521716
56318.0,-1019.521716
56319.0,-1019.521716
56320.0,-1019.521716
56321.0,-1019.322558
56322.0,-1019.322558
56323.0,-1019.322558
56324.0,-1019.322558
56325.0,-1019.322558
56326.0,-1019.322558
56327.0,-1019.322558
56328.0,-1019.322558
56329.0,-1019.322558
56330.0,-1019.322558
56331.0,-1020.708852
56332.0,-1020.708852
56333.0,-1020.708852
56334.0,-1020.708852
56335.0,-1020.154913
56336.0,-1020.154913
56337.0,-1020.154913
56338.0,-1020.154913
56339.0,-1020.154913
56340.0,-1020.154913
56341.0,-1020.154913
56342.0,-1020.154913
56343.0,-1020.154913
56344.0,-1020.154913
56345.0,-1020.154913
56346.0,-1020.374251
56347.0,-1020.374251
56348.0,-1020.374251
56349.0,-1021.527384
56350.0,-1021.527384
56351.0,-1021.527384
56352.0,-1021.527384
56353.0,-1020.274158
56354.0,-1020.274158
56355.0,-1020.274158
56356.0,-1020.274158
56357.0,-1020.274158
56358.0,-1020.473316
56359.0,-1020.473316
56360.0,-1016.691178
56361.0,-1016.691178
56362.0,-1018.075426
56363.0,-1018.075426
56364.0,-1018.075426
56365.0,-1018.075426
56366.0,-1018.075426
56367.0,-1018.075426
56368.0,-1018.075426
56369.0,-1018.075426
56370.0,-1018.075426
56371.0,-1018.075426
56372.0,-1018.075426
56373.0,-1018.075426
56374.0,-1018.075426
56375.0,-1019.396224
56376.0,-1020.089062
56377.0,-1020.089062
56378.0,-1020.089062
56379.0,-1020.089062
56380.0,-1020.089062
56381.0,-1020.089062
56382.0,-1020.089062
56383.0,-1020.089062
56384.0,-1020.089062
56385.0,-1020.089062
56386.0,-1020.089062
56387.0,-1020.089062
56388.0,-1020.089062
56389.0,-1020.089062
56390.0,-1020.089062
56391.0,-1019.395915
56392.0,-1019.395915
56393.0,-1019.395915
56394.0,-1019.395915
56395.0,-1019.395915
56396.0,-1019.395915
56397.0,-1019.395915
56398.0,-1019.395915
56399.0,-1019.395915
56400.0,-1019.395915
56401.0,-1019.395915
56402.0,-1019.176577
56403.0,-1019.176577
56404.0,-1019.176577
56405.0,-1019.176577
56406.0,-1019.176577
56407.0,-1018.167715
56408.0,-1018.167715
56409.0,-1018.167715
56410.0,-1018.167715
56411.0,-1018.167715
56412.0,-1018.167715
56413.0,-1018.167715
56414.0,-1018.167715
56415.0,-1018.167715
56416.0,-1018.167715
56417.0,-1018.167715
56418.0,-1018.167715
56419.0,-1018.167715
56420.0,-1018.167715
56421.0,-1018.167715
56422.0,-1018.167715
56423.0,-1018.167715
56424.0,-1018.167715
56425.0,-1018.167715
56426.0,-1018.167715
56427.0,-1018.167715
56428.0,-1018.167715
56429.0,-1018.167715
56430.0,-1018.167715
56431.0,-1018.167715
56432.0,-1018.167715
56433.0,-1018.167715
56434.0,-1018.167715
56435.0,-1018.167715
56436.0,-1018.167715
56437.0,-1018.846606
56438.0,-1018.846606
56439.0,-1018.846606
56440.0,-1018.846606
56441.0,-1018.846606
56442.0,-1018.846606
56443.0,-1018.846606
56444.0,-1018.846606
56445.0,-1018.846606
56446.0,-1018.846606
56447.0,-1018.846606
56448.0,-1018.846606
56449.0,-1018.846606
56450.0,-1018.846606
56451.0,-1018.846606
56452.0,-1018.846606
56453.0,-1018.846606
56454.0,-1018.846606
56455.0,-1018.05439
56456.0,-1018.05439
56457.0,-1018.05439
56458.0,-1018.05439
56459.0,-1018.05439
56460.0,-1018.05439
56461.0,-1018.05439
56462.0,-1018.05439
56463.0,-1018.05439
56464.0,-1018.05439
56465.0,-1018.05439
56466.0,-1018.05439
56467.0,-1018.608329
56468.0,-1018.608329
56469.0,-1018.608329
56470.0,-1018.608329
