X,Y,cat,ID,rues_ori,bati_ori
601393.9,129740.2,694,693,0.705862000000000,1.383116000000000
601568.9,129740.2,695,694,1.044446000000000,1.580274000000000
601743.9,129740.2,696,695,1.483777000000000,1.607984000000000
601918.9,129740.2,697,696,1.309961000000000,1.609421000000000
602093.9,129740.2,698,697,1.309464000000000,1.595637000000000
602268.9,129740.2,699,698,1.337340000000000,1.584739000000000
602443.9,129740.2,700,699,1.396497000000000,1.590184000000000
602618.9,129740.2,701,700,1.531476000000000,1.611362000000000
602793.9,129740.2,702,701,2.199402000000000,1.640048000000000
602968.9,129740.2,703,702,2.019732000000000,1.669399000000000
603143.9,129740.2,704,703,1.713530000000000,1.695983000000000
603318.9,129740.2,705,704,1.647226000000000,1.718812000000000
603493.9,129740.2,706,705,1.635750000000000,1.737968000000000
603668.9,129740.2,707,706,1.638708000000000,1.753877000000000
603843.9,129740.2,708,707,1.645621000000000,1.767079000000000
604018.9,129740.2,709,708,1.653128000000000,1.778092000000000
604193.9,129740.2,710,709,1.660121000000000,1.787281000000000
604368.9,129740.2,711,710,1.666319000000000,1.795024000000000
604543.9,129740.2,712,711,1.671727000000000,1.801550000000000
604718.9,129740.2,713,712,1.676459000000000,1.807126000000000
604893.9,129740.2,714,713,1.680634000000000,1.811877000000000
596143.9,129565.2,715,714,1.755766000000000,1.834560000000000
596318.9,129565.2,716,715,1.774390000000000,1.832369000000000
596493.9,129565.2,717,716,1.799657000000000,1.830223000000000
596668.9,129565.2,718,717,1.827183000000000,1.828308000000000
596843.9,129565.2,719,718,1.853790000000000,1.826865000000000
597018.9,129565.2,720,719,1.878459000000000,1.826235000000000
597193.9,129565.2,721,720,1.901538000000000,1.826985000000000
597368.9,129565.2,722,721,1.924076000000000,1.829862000000000
597543.9,129565.2,723,722,1.947065000000000,1.835930000000000
597718.9,129565.2,724,723,1.970011000000000,1.846540000000000
597893.9,129565.2,725,724,1.991107000000000,1.863040000000000
598068.9,129565.2,726,725,2.012437000000000,1.886454000000000
598243.9,129565.2,727,726,2.036500000000000,1.917556000000000
598418.9,129565.2,728,727,2.026192000000000,1.957080000000000
598593.9,129565.2,729,728,1.949359000000000,2.013573000000000
598768.9,129565.2,730,729,1.593907000000000,2.142655000000000
598943.9,129565.2,731,730,2.452567000000000,2.603654000000000
599118.9,129565.2,732,731,1.855550000000000,2.119472000000000
599293.9,129565.2,733,732,1.311602000000000,1.852652000000000
599468.9,129565.2,734,733,0.504058000000000,1.719785000000000
599643.9,129565.2,735,734,1.038868000000000,1.520299000000000
599818.9,129565.2,736,735,0.962978000000000,1.503601000000000
599993.9,129565.2,737,736,0.534099000000000,1.166974000000000
600168.9,129565.2,738,737,1.030883000000000,0.897042000000000
600343.9,129565.2,739,738,1.261534000000000,1.435475000000000
600518.9,129565.2,740,739,1.275399000000000,1.658390000000000
600693.9,129565.2,741,740,1.595936000000000,1.694117000000000
600868.9,129565.2,742,741,1.537338000000000,1.620954000000000
601043.9,129565.2,743,742,0.482893000000000,1.471478000000000
601218.9,129565.2,744,743,1.032235000000000,1.367448000000000
601393.9,129565.2,745,744,1.061145000000000,2.218778000000000
601568.9,129565.2,746,745,1.132238000000000,1.675431000000000
601743.9,129565.2,747,746,1.209108000000000,1.638138000000000
601918.9,129565.2,748,747,1.247366000000000,1.637241000000000
602093.9,129565.2,749,748,1.238645000000000,1.636855000000000
602268.9,129565.2,750,749,1.200309000000000,1.638079000000000
602443.9,129565.2,751,750,1.407863000000000,1.645327000000000
602618.9,129565.2,752,751,1.571735000000000,1.659621000000000
602793.9,129565.2,753,752,1.953726000000000,1.678580000000000
602968.9,129565.2,754,753,1.917487000000000,1.698979000000000
603143.9,129565.2,755,754,1.710961000000000,1.718602000000000
603318.9,129565.2,756,755,1.656489000000000,1.736345000000000
603493.9,129565.2,757,756,1.646692000000000,1.751802000000000
603668.9,129565.2,758,757,1.649838000000000,1.765078000000000
603843.9,129565.2,759,758,1.656445000000000,1.776346000000000
604018.9,129565.2,760,759,1.663301000000000,1.785893000000000
604193.9,129565.2,761,760,1.669424000000000,1.793978000000000
604368.9,129565.2,762,761,1.674685000000000,1.800833000000000
604543.9,129565.2,763,762,1.679213000000000,1.806662000000000
604718.9,129565.2,764,763,1.683163000000000,1.811634000000000
604893.9,129565.2,765,764,1.686663000000000,1.815903000000000
596143.9,129390.2,766,765,1.698288000000000,1.828143000000000
596318.9,129390.2,767,766,1.725885000000000,1.824163000000000
596493.9,129390.2,768,767,1.767917000000000,1.819750000000000
596668.9,129390.2,769,768,1.811684000000000,1.814881000000000
596843.9,129390.2,770,769,1.850828000000000,1.809727000000000
597018.9,129390.2,771,770,1.885144000000000,1.804463000000000
597193.9,129390.2,772,771,1.916935000000000,1.799660000000000
597368.9,129390.2,773,772,1.948769000000000,1.796390000000000
597543.9,129390.2,774,773,1.982442000000000,1.796531000000000
597718.9,129390.2,775,774,2.017557000000000,1.803084000000000
597893.9,129390.2,776,775,2.050221000000000,1.820342000000000
598068.9,129390.2,777,776,2.071548000000000,1.852653000000000
598243.9,129390.2,778,777,2.068699000000000,1.901363000000000
598418.9,129390.2,779,778,2.027605000000000,1.959333000000000
598593.9,129390.2,780,779,1.870413000000000,2.014409000000000
598768.9,129390.2,781,780,1.268937000000000,2.068978000000000
598943.9,129390.2,782,781,2.024135000000000,2.113181000000000
599118.9,129390.2,783,782,1.850599000000000,2.034234000000000
599293.9,129390.2,784,783,1.576116000000000,1.886576000000000
599468.9,129390.2,785,784,1.304307000000000,1.679601000000000
599643.9,129390.2,786,785,0.895420000000000,0.919489000000000
599818.9,129390.2,787,786,1.269950000000000,1.571786000000000
599993.9,129390.2,788,787,1.299248000000000,1.624589000000000
600168.9,129390.2,789,788,1.444462000000000,1.657104000000000
600343.9,129390.2,790,789,1.413841000000000,1.850698000000000
600518.9,129390.2,791,790,1.567245000000000,1.806117000000000
600693.9,129390.2,792,791,1.911677000000000,1.835275000000000
600868.9,129390.2,793,792,1.813453000000000,1.736153000000000
601043.9,129390.2,794,793,1.266059000000000,1.603896000000000
601218.9,129390.2,795,794,0.721442000000000,1.295567000000000
601393.9,129390.2,796,795,1.243684000000000,1.603772000000000
601568.9,129390.2,797,796,1.114914000000000,1.656766000000000
601743.9,129390.2,798,797,1.141900000000000,1.644759000000000
601918.9,129390.2,799,798,1.160867000000000,1.647014000000000
602093.9,129390.2,800,799,1.066535000000000,1.658515000000000
602268.9,129390.2,801,800,1.359545000000000,1.672305000000000
602443.9,129390.2,802,801,1.482271000000000,1.686000000000000
602618.9,129390.2,803,802,1.589021000000000,1.700034000000000
602793.9,129390.2,804,803,1.640326000000000,1.714655000000000
602968.9,129390.2,805,804,1.674727000000000,1.729428000000000
603143.9,129390.2,806,805,1.662987000000000,1.743655000000000
603318.9,129390.2,807,806,1.655179000000000,1.756813000000000
603493.9,129390.2,808,807,1.657553000000000,1.768637000000000
603668.9,129390.2,809,808,1.664472000000000,1.779042000000000
603843.9,129390.2,810,809,1.671849000000000,1.788087000000000
604018.9,129390.2,811,810,1.677878000000000,1.795868000000000
604193.9,129390.2,812,811,1.682442000000000,1.802555000000000
604368.9,129390.2,813,812,1.686047000000000,1.808277000000000
604543.9,129390.2,814,813,1.689134000000000,1.813173000000000
604718.9,129390.2,815,814,1.691899000000000,1.817372000000000
604893.9,129390.2,816,815,1.694434000000000,1.820982000000000
596143.9,129215.2,817,816,1.598347000000000,1.823098000000000
596318.9,129215.2,818,817,1.642945000000000,1.817684000000000
596493.9,129215.2,819,818,1.718389000000000,1.811364000000000
596668.9,129215.2,820,819,1.788482000000000,1.804053000000000
596843.9,129215.2,821,820,1.843463000000000,1.795650000000000
597018.9,129215.2,822,821,1.887386000000000,1.786201000000000
597193.9,129215.2,823,822,1.926607000000000,1.776049000000000
597368.9,129215.2,824,823,1.966820000000000,1.766219000000000
597543.9,129215.2,825,824,2.013039000000000,1.758953000000000
597718.9,129215.2,826,825,2.068021000000000,1.758710000000000
597893.9,129215.2,827,826,2.128675000000000,1.772882000000000
598068.9,129215.2,828,827,2.180789000000000,1.811578000000000
598243.9,129215.2,829,828,2.178074000000000,1.882517000000000
598418.9,129215.2,830,829,2.137353000000000,1.973370000000000
598593.9,129215.2,831,830,2.053216000000000,2.046600000000000
598768.9,129215.2,832,831,2.041379000000000,2.090369000000000
598943.9,129215.2,833,832,2.307207000000000,2.045808000000000
599118.9,129215.2,834,833,1.939801000000000,1.980740000000000
599293.9,129215.2,835,834,1.781092000000000,1.894699000000000
599468.9,129215.2,836,835,1.620106000000000,1.783466000000000
599643.9,129215.2,837,836,1.497377000000000,1.685221000000000
599818.9,129215.2,838,837,1.564181000000000,1.801880000000000
599993.9,129215.2,839,838,1.821110000000000,1.037477000000000
600168.9,129215.2,840,839,1.778447000000000,1.953089000000000
600343.9,129215.2,841,840,1.541718000000000,1.942046000000000
600518.9,129215.2,842,841,1.670998000000000,1.916105000000000
600693.9,129215.2,843,842,1.863943000000000,1.883484000000000
600868.9,129215.2,844,843,1.453310000000000,1.795924000000000
601043.9,129215.2,845,844,1.194534000000000,1.702985000000000
601218.9,129215.2,846,845,0.655432000000000,1.640131000000000
601393.9,129215.2,847,846,1.133687000000000,1.650025000000000
601568.9,129215.2,848,847,0.887508000000000,1.635550000000000
601743.9,129215.2,849,848,1.114509000000000,1.609153000000000
601918.9,129215.2,850,849,1.227075000000000,1.622340000000000
602093.9,129215.2,851,850,1.131353000000000,1.655755000000000
602268.9,129215.2,852,851,1.417166000000000,1.686465000000000
602443.9,129215.2,853,852,1.664377000000000,1.709180000000000
602618.9,129215.2,854,853,1.625461000000000,1.726156000000000
602793.9,129215.2,855,854,1.687174000000000,1.740091000000000
602968.9,129215.2,856,855,1.649621000000000,1.752379000000000
603143.9,129215.2,857,856,1.651770000000000,1.763606000000000
603318.9,129215.2,858,857,1.659812000000000,1.773840000000000
603493.9,129215.2,859,858,1.670482000000000,1.783075000000000
603668.9,129215.2,860,859,1.681416000000000,1.791307000000000
603843.9,129215.2,861,860,1.689522000000000,1.798547000000000
604018.9,129215.2,862,861,1.693799000000000,1.804864000000000
604193.9,129215.2,863,862,1.695783000000000,1.810315000000000
604368.9,129215.2,864,863,1.697131000000000,1.815022000000000
604543.9,129215.2,865,864,1.698514000000000,1.819060000000000
604718.9,129215.2,866,865,1.700025000000000,1.822542000000000
604893.9,129215.2,867,866,1.701605000000000,1.825551000000000
596143.9,129040.2,868,867,1.341738000000000,1.818099000000000
596318.9,129040.2,869,868,1.448538000000000,1.811200000000000
596493.9,129040.2,870,869,1.625157000000000,1.802921000000000
596668.9,129040.2,871,870,1.751089000000000,1.792945000000000
596843.9,129040.2,872,871,1.830703000000000,1.780927000000000
597018.9,129040.2,873,872,1.885900000000000,1.766474000000000
597193.9,129040.2,874,873,1.931941000000000,1.749318000000000
597368.9,129040.2,875,874,1.979691000000000,1.729657000000000
597543.9,129040.2,876,875,2.041386000000000,1.709148000000000
597718.9,129040.2,877,876,2.134037000000000,1.692773000000000
597893.9,129040.2,878,877,2.259247000000000,1.691470000000000
598068.9,129040.2,879,878,2.495787000000000,1.724792000000000
598243.9,129040.2,880,879,2.439149000000000,1.819363000000000
598418.9,129040.2,881,880,2.440265000000000,1.945902000000000
598593.9,129040.2,882,881,2.378545000000000,1.943391000000000
598768.9,129040.2,883,882,2.267606000000000,2.379006000000000
598943.9,129040.2,884,883,2.156610000000000,2.076461000000000
599118.9,129040.2,885,884,2.170223000000000,1.986716000000000
599293.9,129040.2,886,885,2.032134000000000,1.928730000000000
599468.9,129040.2,887,886,1.944187000000000,1.870242000000000
599643.9,129040.2,888,887,1.842019000000000,1.824451000000000
599818.9,129040.2,889,888,1.776495000000000,1.861970000000000
599993.9,129040.2,890,889,1.860566000000000,2.069869000000000
600168.9,129040.2,891,890,1.963139000000000,2.322466000000000
600343.9,129040.2,892,891,1.984387000000000,2.220258000000000
600518.9,129040.2,893,892,2.043494000000000,2.076540000000000
600693.9,129040.2,894,893,1.639307000000000,1.902774000000000
600868.9,129040.2,895,894,1.064820000000000,1.792693000000000
601043.9,129040.2,896,895,1.311300000000000,1.710676000000000
601218.9,129040.2,897,896,1.176253000000000,1.730042000000000
601393.9,129040.2,898,897,1.207448000000000,1.787106000000000
601568.9,129040.2,899,898,0.867640000000000,1.479951000000000
601743.9,129040.2,900,899,1.103124000000000,1.440252000000000
601918.9,129040.2,901,900,1.370682000000000,1.528246000000000
602093.9,129040.2,902,901,1.259265000000000,1.634088000000000
602268.9,129040.2,903,902,1.307050000000000,1.697557000000000
602443.9,129040.2,904,903,1.473235000000000,1.732608000000000
602618.9,129040.2,905,904,1.655162000000000,1.753143000000000
602793.9,129040.2,906,905,1.765553000000000,1.766711000000000
602968.9,129040.2,907,906,1.666558000000000,1.776940000000000
603143.9,129040.2,908,907,1.663696000000000,1.785474000000000
603318.9,129040.2,909,908,1.676698000000000,1.792935000000000
603493.9,129040.2,910,909,1.694943000000000,1.799609000000000
603668.9,129040.2,911,910,1.713216000000000,1.805567000000000
603843.9,129040.2,912,911,1.721578000000000,1.810853000000000
604018.9,129040.2,913,912,1.718804000000000,1.815494000000000
604193.9,129040.2,914,913,1.713986000000000,1.819540000000000
604368.9,129040.2,915,914,1.711104000000000,1.823039000000000
604543.9,129040.2,916,915,1.710038000000000,1.826056000000000
604718.9,129040.2,917,916,1.709959000000000,1.828664000000000
604893.9,129040.2,918,917,1.710369000000000,1.830948000000000
596143.9,128865.2,919,918,0.993042000000000,1.814861000000000
596318.9,128865.2,920,919,1.221356000000000,1.806944000000000
596493.9,128865.2,921,920,1.535757000000000,1.797312000000000
596668.9,128865.2,922,921,1.721254000000000,1.785497000000000
596843.9,128865.2,923,922,1.820279000000000,1.770883000000000
597018.9,128865.2,924,923,1.881762000000000,1.752592000000000
597193.9,128865.2,925,924,1.929561000000000,1.729476000000000
597368.9,128865.2,926,925,1.976732000000000,1.700200000000000
597543.9,128865.2,927,926,2.038037000000000,1.664153000000000
597718.9,128865.2,928,927,2.160835000000000,1.624491000000000
597893.9,128865.2,929,928,2.444546000000000,1.593349000000000
598068.9,128865.2,930,929,2.572943000000000,1.594896000000000
598243.9,128865.2,931,930,2.428763000000000,1.670033000000000
598418.9,128865.2,932,931,2.671325000000000,1.878617000000000
598593.9,128865.2,933,932,2.645722000000000,2.204912000000000
598768.9,128865.2,934,933,2.336935000000000,2.231648000000000
598943.9,128865.2,935,934,2.279798000000000,2.061542000000000
599118.9,128865.2,936,935,2.498749000000000,2.009311000000000
599293.9,128865.2,937,936,2.213087000000000,1.972860000000000
599468.9,128865.2,938,937,2.240390000000000,1.914101000000000
599643.9,128865.2,939,938,2.037646000000000,1.790983000000000
599818.9,128865.2,940,939,1.866525000000000,1.512781000000000
599993.9,128865.2,941,940,1.834142000000000,2.006406000000000
600168.9,128865.2,942,941,1.893508000000000,2.298369000000000
600343.9,128865.2,943,942,1.921767000000000,2.371056000000000
600518.9,128865.2,944,943,1.848440000000000,2.083574000000000
600693.9,128865.2,945,944,1.684223000000000,1.917235000000000
600868.9,128865.2,946,945,1.032955000000000,1.693151000000000
601043.9,128865.2,947,946,1.478247000000000,1.439318000000000
601218.9,128865.2,948,947,1.808306000000000,1.707619000000000
601393.9,128865.2,949,948,1.770421000000000,2.089456000000000
601568.9,128865.2,950,949,1.451724000000000,1.569553000000000
601743.9,128865.2,951,950,1.293548000000000,1.049484000000000
601918.9,128865.2,952,951,1.341440000000000,1.418400000000000
602093.9,128865.2,953,952,1.264010000000000,1.632376000000000
602268.9,128865.2,954,953,1.319324000000000,1.718919000000000
602443.9,128865.2,955,954,1.430966000000000,1.757861000000000
602618.9,128865.2,956,955,1.565690000000000,1.777642000000000
602793.9,128865.2,957,956,1.719212000000000,1.789252000000000
602968.9,128865.2,958,957,1.719939000000000,1.797212000000000
603143.9,128865.2,959,958,1.680289000000000,1.803439000000000
603318.9,128865.2,960,959,1.699233000000000,1.808709000000000
603493.9,128865.2,961,960,1.727134000000000,1.813371000000000
603668.9,128865.2,962,961,1.768819000000000,1.817535000000000
603843.9,128865.2,963,962,1.775583000000000,1.821242000000000
604018.9,128865.2,964,963,1.747784000000000,1.824505000000000
604193.9,128865.2,965,964,1.730310000000000,1.827352000000000
604368.9,128865.2,966,965,1.722819000000000,1.829809000000000
604543.9,128865.2,967,966,1.719779000000000,1.831947000000000
604718.9,128865.2,968,967,1.718542000000000,1.833819000000000
604893.9,128865.2,969,968,1.718047000000000,1.835466000000000
596143.9,128690.2,970,969,0.760576000000000,1.812767000000000
596318.9,128690.2,971,970,1.111349000000000,1.804201000000000
596493.9,128690.2,972,971,1.504703000000000,1.793704000000000
596668.9,128690.2,973,972,1.711738000000000,1.780696000000000
596843.9,128690.2,974,973,1.815094000000000,1.764395000000000
597018.9,128690.2,975,974,1.876151000000000,1.743537000000000
597193.9,128690.2,976,975,1.920804000000000,1.716034000000000
597368.9,128690.2,977,976,1.958875000000000,1.678375000000000
597543.9,128690.2,978,977,1.984099000000000,1.625291000000000
597718.9,128690.2,979,978,1.965674000000000,1.553606000000000
597893.9,128690.2,980,979,2.128930000000000,1.476266000000000
598068.9,128690.2,981,980,2.325874000000000,1.435746000000000
598243.9,128690.2,982,981,1.946404000000000,1.449901000000000
598418.9,128690.2,983,982,2.127562000000000,1.561899000000000
598593.9,128690.2,984,983,2.267868000000000,1.834689000000000
598768.9,128690.2,985,984,2.263220000000000,1.989863000000000
598943.9,128690.2,986,985,2.322024000000000,2.051598000000000
599118.9,128690.2,987,986,2.405131000000000,2.063356000000000
599293.9,128690.2,988,987,2.327146000000000,2.061634000000000
599468.9,128690.2,989,988,2.399621000000000,1.992647000000000
599643.9,128690.2,990,989,2.126114000000000,1.852502000000000
599818.9,128690.2,991,990,1.752446000000000,1.708091000000000
599993.9,128690.2,992,991,1.787144000000000,1.619180000000000
600168.9,128690.2,993,992,1.830941000000000,1.937415000000000
600343.9,128690.2,994,993,2.607919000000000,2.214457000000000
600518.9,128690.2,995,994,1.230783000000000,2.053441000000000
600693.9,128690.2,996,995,1.497979000000000,1.938152000000000
600868.9,128690.2,997,996,1.527935000000000,1.643167000000000
601043.9,128690.2,998,997,1.241966000000000,1.506594000000000
601218.9,128690.2,999,998,1.833694000000000,1.665446000000000
601393.9,128690.2,1000,999,1.934444000000000,1.986477000000000
601568.9,128690.2,1001,1000,1.714211000000000,2.013704000000000
601743.9,128690.2,1002,1001,1.421842000000000,1.207038000000000
601918.9,128690.2,1003,1002,1.057321000000000,1.525198000000000
602093.9,128690.2,1004,1003,1.336954000000000,1.700562000000000
602268.9,128690.2,1005,1004,1.340549000000000,1.766381000000000
602443.9,128690.2,1006,1005,1.231616000000000,1.793006000000000
602618.9,128690.2,1007,1006,1.591278000000000,1.805565000000000
602793.9,128690.2,1008,1007,1.728387000000000,1.812594000000000
602968.9,128690.2,1009,1008,1.693749000000000,1.817299000000000
603143.9,128690.2,1010,1009,1.674725000000000,1.820901000000000
603318.9,128690.2,1011,1010,1.753933000000000,1.823978000000000
603493.9,128690.2,1012,1011,1.763383000000000,1.826695000000000
603668.9,128690.2,1013,1012,1.918339000000000,1.829121000000000
603843.9,128690.2,1014,1013,1.895210000000000,1.831288000000000
604018.9,128690.2,1015,1014,1.774515000000000,1.833184000000000
604193.9,128690.2,1016,1015,1.742161000000000,1.834833000000000
604368.9,128690.2,1017,1016,1.732529000000000,1.836258000000000
604543.9,128690.2,1018,1017,1.728846000000000,1.837514000000000
604718.9,128690.2,1019,1018,1.726958000000000,1.838638000000000
604893.9,128690.2,1020,1019,1.725766000000000,1.839700000000000
596143.9,128515.2,1021,1020,1.207721000000000,1.811978000000000
596318.9,128515.2,1022,1021,1.351366000000000,1.803156000000000
596493.9,128515.2,1023,1022,1.585193000000000,1.792370000000000
596668.9,128515.2,1024,1023,1.733638000000000,1.779077000000000
596843.9,128515.2,1025,1024,1.817095000000000,1.762491000000000
597018.9,128515.2,1026,1025,1.868615000000000,1.741400000000000
597193.9,128515.2,1027,1026,1.905552000000000,1.713452000000000
597368.9,128515.2,1028,1027,1.933630000000000,1.673365000000000
597543.9,128515.2,1029,1028,1.936503000000000,1.608348000000000
597718.9,128515.2,1030,1029,1.803389000000000,1.494307000000000
597893.9,128515.2,1031,1030,1.955912000000000,1.324684000000000
598068.9,128515.2,1032,1031,2.104750000000000,1.273296000000000
598243.9,128515.2,1033,1032,2.001000000000000,1.542255000000000
598418.9,128515.2,1034,1033,1.970182000000000,1.162362000000000
598593.9,128515.2,1035,1034,2.106881000000000,1.588743000000000
598768.9,128515.2,1036,1035,2.159117000000000,1.960511000000000
598943.9,128515.2,1037,1036,2.209633000000000,2.380285000000000
599118.9,128515.2,1038,1037,2.257946000000000,2.194129000000000
599293.9,128515.2,1039,1038,2.354366000000000,2.385583000000000
599468.9,128515.2,1040,1039,2.438001000000000,2.269545000000000
599643.9,128515.2,1041,1040,2.200065000000000,1.936727000000000
599818.9,128515.2,1042,1041,1.927069000000000,1.733330000000000
599993.9,128515.2,1043,1042,1.840286000000000,0.924778000000000
600168.9,128515.2,1044,1043,1.839596000000000,2.066093000000000
600343.9,128515.2,1045,1044,0.536265000000000,2.061396000000000
600518.9,128515.2,1046,1045,1.591224000000000,2.135828000000000
600693.9,128515.2,1047,1046,1.702242000000000,1.921736000000000
600868.9,128515.2,1048,1047,1.766170000000000,1.866875000000000
601043.9,128515.2,1049,1048,1.774596000000000,1.738602000000000
601218.9,128515.2,1050,1049,1.819885000000000,1.677485000000000
601393.9,128515.2,1051,1050,0.799084000000000,1.803490000000000
601568.9,128515.2,1052,1051,2.146250000000000,1.823036000000000
601743.9,128515.2,1053,1052,1.785886000000000,1.824271000000000
601918.9,128515.2,1054,1053,1.584003000000000,1.875605000000000
602093.9,128515.2,1055,1054,1.411952000000000,1.866366000000000
602268.9,128515.2,1056,1055,1.630653000000000,1.850612000000000
602443.9,128515.2,1057,1056,1.739738000000000,1.843547000000000
602618.9,128515.2,1058,1057,1.726154000000000,1.841026000000000
602793.9,128515.2,1059,1058,1.697403000000000,1.840307000000000
602968.9,128515.2,1060,1059,1.246991000000000,1.840321000000000
603143.9,128515.2,1061,1060,1.548853000000000,1.840630000000000
603318.9,128515.2,1062,1061,1.753272000000000,1.841067000000000
603493.9,128515.2,1063,1062,1.764617000000000,1.841541000000000
603668.9,128515.2,1064,1063,1.820075000000000,1.841964000000000
603843.9,128515.2,1065,1064,1.815201000000000,1.842320000000000
604018.9,128515.2,1066,1065,1.753480000000000,1.842586000000000
604193.9,128515.2,1067,1066,1.743078000000000,1.842773000000000
604368.9,128515.2,1068,1067,1.740459000000000,1.842925000000000
604543.9,128515.2,1069,1068,1.738549000000000,1.843142000000000
604718.9,128515.2,1070,1069,1.736637000000000,1.843473000000000
604893.9,128515.2,1071,1070,1.734805000000000,1.843956000000000
596143.9,128340.2,1072,1071,1.508352000000000,1.812754000000000
596318.9,128340.2,1073,1072,1.569338000000000,1.804168000000000
596493.9,128340.2,1074,1073,1.675603000000000,1.793794000000000
596668.9,128340.2,1075,1074,1.762891000000000,1.781223000000000
596843.9,128340.2,1076,1075,1.821346000000000,1.765991000000000
597018.9,128340.2,1077,1076,1.860276000000000,1.747443000000000
597193.9,128340.2,1078,1077,1.888559000000000,1.724322000000000
597368.9,128340.2,1079,1078,1.913192000000000,1.693262000000000
597543.9,128340.2,1080,1079,1.943109000000000,1.640962000000000
597718.9,128340.2,1081,1080,1.988312000000000,1.517025000000000
597893.9,128340.2,1082,1081,1.953546000000000,1.208459000000000
598068.9,128340.2,1083,1082,1.887690000000000,0.599842000000000
598243.9,128340.2,1084,1083,1.882937000000000,0.817299000000000
598418.9,128340.2,1085,1084,1.900742000000000,1.042809000000000
598593.9,128340.2,1086,1085,2.078595000000000,1.556994000000000
598768.9,128340.2,1087,1086,2.138682000000000,1.954057000000000
598943.9,128340.2,1088,1087,2.223439000000000,2.228539000000000
599118.9,128340.2,1089,1088,2.284836000000000,2.254183000000000
599293.9,128340.2,1090,1089,2.318991000000000,2.596515000000000
599468.9,128340.2,1091,1090,2.737062000000000,2.413241000000000
599643.9,128340.2,1092,1091,2.428826000000000,2.052232000000000
599818.9,128340.2,1093,1092,2.392772000000000,1.898799000000000
599993.9,128340.2,1094,1093,2.129116000000000,1.899573000000000
600168.9,128340.2,1095,1094,2.180218000000000,2.059244000000000
600343.9,128340.2,1096,1095,1.916342000000000,2.087752000000000
600518.9,128340.2,1097,1096,1.962125000000000,2.291870000000000
600693.9,128340.2,1098,1097,1.985917000000000,2.251611000000000
600868.9,128340.2,1099,1098,1.934211000000000,1.986805000000000
601043.9,128340.2,1100,1099,1.883191000000000,1.889560000000000
601218.9,128340.2,1101,1100,1.688096000000000,1.280161000000000
601393.9,128340.2,1102,1101,1.956019000000000,1.464493000000000
601568.9,128340.2,1103,1102,2.139682000000000,1.874319000000000
601743.9,128340.2,1104,1103,2.241027000000000,2.158491000000000
601918.9,128340.2,1105,1104,1.805753000000000,2.276654000000000
602093.9,128340.2,1106,1105,1.766968000000000,2.020418000000000
602268.9,128340.2,1107,1106,1.972347000000000,1.920726000000000
602443.9,128340.2,1108,1107,2.059744000000000,1.884745000000000
602618.9,128340.2,1109,1108,1.855557000000000,1.869947000000000
602793.9,128340.2,1110,1109,1.811851000000000,1.862959000000000
602968.9,128340.2,1111,1110,1.681330000000000,1.859136000000000
603143.9,128340.2,1112,1111,1.692853000000000,1.856723000000000
603318.9,128340.2,1113,1112,1.746626000000000,1.854966000000000
603493.9,128340.2,1114,1113,1.784136000000000,1.853513000000000
603668.9,128340.2,1115,1114,1.461524000000000,1.852216000000000
603843.9,128340.2,1116,1115,1.571484000000000,1.850943000000000
604018.9,128340.2,1117,1116,1.710739000000000,1.849665000000000
604193.9,128340.2,1118,1117,1.740810000000000,1.848446000000000
604368.9,128340.2,1119,1118,1.747256000000000,1.847402000000000
604543.9,128340.2,1120,1119,1.747176000000000,1.846699000000000
604718.9,128340.2,1121,1120,1.745140000000000,1.846463000000000
604893.9,128340.2,1122,1121,1.742661000000000,1.846646000000000
596143.9,128165.2,1123,1122,1.652388000000000,1.814778000000000
596318.9,128165.2,1124,1123,1.684864000000000,1.806820000000000
596493.9,128165.2,1125,1124,1.736746000000000,1.797379000000000
596668.9,128165.2,1126,1125,1.785949000000000,1.786330000000000
596843.9,128165.2,1127,1126,1.823170000000000,1.773577000000000
597018.9,128165.2,1128,1127,1.848136000000000,1.759355000000000
597193.9,128165.2,1129,1128,1.863375000000000,1.743948000000000
597368.9,128165.2,1130,1129,1.877482000000000,1.726949000000000
597543.9,128165.2,1131,1130,1.901061000000000,1.707268000000000
597718.9,128165.2,1132,1131,2.015359000000000,1.660375000000000
597893.9,128165.2,1133,1132,1.918882000000000,1.375312000000000
598068.9,128165.2,1134,1133,0.957612000000000,0.822792000000000
598243.9,128165.2,1135,1134,1.319729000000000,1.017671000000000
598418.9,128165.2,1136,1135,1.949100000000000,1.539317000000000
598593.9,128165.2,1137,1136,2.054422000000000,1.700752000000000
598768.9,128165.2,1138,1137,2.152488000000000,2.055850000000000
598943.9,128165.2,1139,1138,2.338163000000000,2.282476000000000
599118.9,128165.2,1140,1139,2.574386000000000,2.335060000000000
599293.9,128165.2,1141,1140,2.441642000000000,2.334616000000000
599468.9,128165.2,1142,1141,2.474187000000000,2.290683000000000
599643.9,128165.2,1143,1142,2.407249000000000,2.197142000000000
599818.9,128165.2,1144,1143,2.273157000000000,2.090369000000000
599993.9,128165.2,1145,1144,2.249581000000000,2.034133000000000
600168.9,128165.2,1146,1145,2.388979000000000,2.049136000000000
600343.9,128165.2,1147,1146,2.308602000000000,2.083254000000000
600518.9,128165.2,1148,1147,2.361071000000000,2.165631000000000
